"country","subject","Unit","Date","Value"
"Mongolia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-3.362
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.798
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.942
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-1.156
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-2.259
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.376
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.846
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-1.451
"Montenegro","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.755
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-7.986
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-3.749
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-4.949
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-4.637
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",1.064
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.412
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.07
"Morocco","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-9.346
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-3.059
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-1.113
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-1.22
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-1.285
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-1.132
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.623
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.887
"Mozambique","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-6.484
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-1.083
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.617
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.489
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-1.446
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.845
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.132
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.157
"Myanmar","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-2.39
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.148
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",0.105
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.122
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.257
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.333
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",1.082
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.749
"Namibia","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.337
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.181
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.378
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.536
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.344
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.163
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.192
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.014
"Nepal","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",0.909
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",75.665
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",57.477
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",41.325
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",37.52
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",47.331
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",63.332
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",52.667
"Netherlands","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",73.479
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-4.699
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-3.21
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-2.713
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-10.353
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-8.04
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-7.854
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-9.184
"New Zealand","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-7.011
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-1.267
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.857
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.775
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-1.505
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.784
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.855
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-1.231
"Nicaragua","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-1.355
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-1.432
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-1.136
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-1.32
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.651
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.312
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.314
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.351
"Niger","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-1.03
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",12.554
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",14.459
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",13.868
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",29.154
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",36.529
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",36.518
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",27.643
"Nigeria","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",20.353
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",66.454
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",50.258
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",45.169
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",72.915
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",49.967
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",55.913
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",49.732
"Norway","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",72.609
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",10.723
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",5.87
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.605
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",5.017
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",5.178
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",5.663
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",2.46
"Oman","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",10.065
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.214
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-3.946
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-9.261
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-13.874
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-1.534
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-4.99
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-6.878
"Pakistan","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-4.658
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-0.009
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.014
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.009
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-0.036
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.04
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.052
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-0.035
"Palau","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.012
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-4.993
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-3.076
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.163
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-2.513
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.772
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.544
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",-1.591
"Panama","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-3.816
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-3.04
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-2.091
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-1.233
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.679
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",0.679
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",-0.093
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.25
"Papua New Guinea","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-8.244
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",0.11
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-0.057
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",0.482
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.184
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",-0.067
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",0.168
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",0.78
"Paraguay","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-0.231
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-3.177
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-3.544
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",-0.614
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",-5.286
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",1.159
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",2.912
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",1.521
"Peru","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",-6.281
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",5.645
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",7.182
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2009 12:00:00 AM",8.444
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2008 12:00:00 AM",0.147
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2005 12:00:00 AM",1.986
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2006 12:00:00 AM",6.963
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2007 12:00:00 AM",8.075
"Philippines","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2012 12:00:00 AM",6.948
"Poland","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2011 12:00:00 AM",-25.77
"Poland","Current account balance (U.S. dollars)","U.S. dollars (Billions)","1/1/2010 12:00:00 AM",-24.03
