,All vehicles,Commercial vehicles,Current account balance (Percent of GDP),Current account balance (U.S. dollars),Employment (Persons),Export volume of goods and services (Percent change),Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar),"Gross domestic product per capita, current prices (U.S. dollars)","Gross domestic product, constant prices (Percent change)","Gross domestic product, current prices (U.S. dollars)","Gross domestic product, deflator (Index)",Gross national savings (Percent of GDP),Import volume of goods and services (Percent change),"Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Investment (Percent of GDP),Output gap in percent of potential GDP (Percent of potential GDP),Passengers Cars,Population (Persons),Trade volume of goods and services (Percent change),Unemployment rate (Percent of total labor force),country,year
1383,5300.0,1300.0,-11.699000000000002,-1.854,,15.492,30.639,3523.407,6.182,15.847000000000001,208.851,18.111,18.898,261.322,-0.9440000000000001,29.811,,4000.0,4.498,,15.034,georgia,2012
1400,63655.0,7472.0,1.787,1.064,,5.653,145.909,1972.816,2.9789999999999996,59.523999999999994,105.425,30.584,12.299000000000001,96.82,0.983,28.796999999999997,,56183.0,30.171999999999997,,11.058,morocco,2005
1401,84276.0,8981.0,2.1519999999999997,1.412,,7.075,162.062,2151.715,7.76,65.64,107.041,31.58,5.997000000000001,100.0,3.285,29.428,,75295.0,30.506,,9.672,morocco,2006
1402,103597.0,12656.0,-0.09300000000000001,-0.07,,6.452000000000001,170.87599999999998,2439.067,2.7060000000000004,75.223,111.245,32.391999999999996,15.960999999999999,102.036,2.036,32.484,,90941.0,30.840999999999998,,9.795,morocco,2007
1403,121360.0,19265.0,-5.2170000000000005,-4.637,,-3.767,183.96200000000002,2850.795,5.587000000000001,88.87899999999999,117.76899999999999,32.899,9.748,106.007,3.891,38.116,,102095.0,31.177,,9.568,morocco,2008
1404,109969.0,16208.0,-5.444,-4.949,,-4.728,194.18,2884.663,4.758,90.90700000000001,119.536,30.2,2.38,107.037,0.972,35.644,,93761.0,31.514,,9.095,morocco,2009
1405,103436.0,12317.0,-4.13,-3.7489999999999997,,19.314,203.71200000000002,2849.853,3.6430000000000002,90.771,120.30799999999999,30.901999999999997,-0.721,108.1,0.9940000000000001,35.032,,91119.0,31.851,,9.062999999999999,morocco,2010
1406,112093.0,12366.0,-8.049,-7.986000000000001,,3.886,218.283,3082.344,4.986000000000001,99.211,120.381,27.904,7.441,109.081,0.907,35.953,,99727.0,32.187,,8.912,morocco,2011
1407,130306.0,12488.0,-9.746,-9.346,,-1.288,228.13400000000001,2948.8779999999997,2.6689999999999996,95.90299999999999,120.887,25.525,-1.061,110.485,1.287,35.271,,117818.0,32.522,,8.988,morocco,2012
1408,316108.0,41807.0,7.13,26.423000000000002,4.336,5.563,314.973,40958.21,3.161,370.58,87.04,24.874000000000002,6.362,89.286,0.45299999999999996,17.744,1.8530000000000002,274301.0,9.048,,7.642,sweden,2005
1409,329960.0,47194.0,8.689,34.678000000000004,4.428999999999999,11.071,338.602,43790.678,4.297,399.07599999999996,88.73100000000001,27.42,9.807,90.501,1.36,18.730999999999998,3.617,282766.0,9.113,,7.042000000000001,sweden,2006
1410,358717.0,51923.0,9.366,43.32,4.541,15.062000000000001,359.13300000000004,50366.605,3.3139999999999996,462.51300000000003,91.18,29.686,18.974,92.50299999999999,2.2119999999999997,20.32,4.455,306794.0,9.183,,6.117000000000001,sweden,2007
1411,301459.0,47477.0,9.177999999999999,44.622,4.593,4.544,363.93199999999996,52521.655999999995,-0.613,486.159,94.04,29.401999999999997,5.627999999999999,95.682,3.437,20.224,1.4509999999999998,253982.0,9.256,,6.167000000000001,sweden,2008
1412,247513.0,34105.0,6.207999999999999,25.191999999999997,4.499,-26.636999999999997,348.259,43442.549000000006,-5.0280000000000005,405.783,95.97399999999999,22.705,-25.695,95.209,-0.494,16.496,-5.12,213408.0,9.341000000000001,,8.3,sweden,2009
1413,334134.0,44450.0,6.35,29.401999999999997,4.524,18.141,375.62800000000004,49180.46,6.557,463.06199999999995,96.789,25.061,18.489,96.311,1.158,18.711,-0.568,289684.0,9.416,,8.575,sweden,2010
1414,359066.0,54082.0,6.127000000000001,32.841,4.626,18.827,394.625,56523.123,2.9330000000000003,536.001,98.061,25.985,19.322,99.163,2.9610000000000003,19.858,0.502,304984.0,9.482999999999999,,7.767,sweden,2011
1415,326441.0,46542.0,5.985,31.358,4.657,-3.391,405.439,54829.105,0.9279999999999999,523.941,99.09,24.853,-4.122,100.044,0.888,18.868,-0.528,279899.0,9.556000000000001,,7.9670000000000005,sweden,2012
1424,3800.0,3000.0,20.448,1.983,,-4.169,21.061999999999998,7111.053000000001,-0.7859999999999999,9.697000000000001,132.362,41.076,0.9,106.11200000000001,1.171,20.627,,800.0,1.364,,,gabon,2005
1425,4000.0,3000.0,17.07,1.8030000000000002,,-10.022,21.295,7557.098000000001,-1.9080000000000001,10.562999999999999,145.711,36.745,26.752,104.62,-1.406,22.686999999999998,,1000.0,1.3980000000000001,,,gabon,2006
1426,4200.0,3000.0,15.302,1.9140000000000001,,6.227,23.247,8730.530999999999,6.332999999999999,12.509,148.731,39.796,8.839,103.552,-1.021,24.494,,1200.0,1.433,,,gabon,2007
1427,4500.0,1500.0,23.361,3.6639999999999997,,1.412,24.113000000000003,10789.389,1.733,15.686,171.298,45.239,-4.707,109.00200000000001,5.263,21.879,,3000.0,1.454,,,gabon,2008
1428,4000.0,2000.0,7.542000000000001,0.907,,-3.1719999999999997,23.743000000000002,8156.811,-2.279,12.030999999999999,141.774,34.695,18.067999999999998,111.057,1.885,27.153000000000002,,2000.0,1.475,,,gabon,2009
1429,4000.0,2000.0,8.746,1.274,,-2.122,25.54,9735.125,6.27,14.568,169.438,38.799,9.498,112.664,1.4469999999999998,30.054000000000002,,2000.0,1.496,,,gabon,2010
1430,4000.0,2000.0,13.228,2.489,,-2.5140000000000002,27.875,12390.091999999999,6.938,18.812,194.75,44.306000000000004,10.657,114.086,1.262,31.078000000000003,,2000.0,1.518,,,gabon,2011
1431,5000.0,2000.0,13.98,2.496,,5.27,29.935,11591.795,5.492999999999999,17.857,189.665,44.14,2.169,117.147,2.6830000000000003,30.16,,3000.0,1.541,,,gabon,2012
1432,5353.0,1268.0,-9.148,-0.12,,-7.515,3.135,1728.81,-1.942,1.3119999999999998,104.875,11.163,1.181,73.878,6.925,20.311,,4085.0,0.759,,,guyana,2005
1433,5604.0,1533.0,-13.355,-0.195,,-11.448,3.398,1915.1879999999999,5.127000000000001,1.4580000000000002,111.064,7.684,3.514,78.811,6.6770000000000005,21.039,,4071.0,0.762,,,guyana,2006
1434,6182.0,1745.0,-9.504,-0.165,,5.194,3.733,2278.812,7.02,1.739,125.171,11.185,9.452,88.426,12.2,20.69,,4437.0,0.763,,,guyana,2007
1435,5994.0,1637.0,-13.686,-0.263,,-7.731,3.8810000000000002,2509.311,1.9769999999999999,1.923,136.463,5.357,0.32899999999999996,95.59,8.102,19.042,,4357.0,0.7659999999999999,,,guyana,2008
1436,5947.0,1501.0,-9.085,-0.184,,0.215,4.041,2630.2090000000003,3.319,2.024,139.369,7.381,15.145999999999999,98.413,2.952,16.465,,4446.0,0.77,,,guyana,2009
1437,5717.0,1324.0,-9.616,-0.217,,-4.649,4.269,2904.342,4.371,2.259,148.711,7.122999999999999,3.608,102.083,3.73,16.738,,4393.0,0.778,,,guyana,2010
1438,6036.0,1317.0,-13.067,-0.337,,6.126,4.593999999999999,3263.1679999999997,5.437,2.577,161.153,6.627000000000001,2.952,107.14200000000001,4.955,19.692999999999998,,4719.0,0.79,,,guyana,2011
1439,5725.0,1368.0,-11.574000000000002,-0.33,,11.333,4.901,3580.51,4.816,2.8510000000000004,170.415,7.5120000000000005,13.124,109.73200000000001,2.417,19.086,,4357.0,0.7959999999999999,,,guyana,2012
1448,9100.0,5100.0,3.784,0.633,,-2.029,76.155,797.704,5.5920000000000005,16.732,1017.066,22.314,1.835,172.05900000000003,9.867,18.53,,4000.0,20.975,,,yemen,2005
1449,10800.0,6100.0,1.215,0.23199999999999998,,-3.8819999999999997,80.984,881.648,3.17,19.063,1155.271,17.598,12.735999999999999,190.71900000000002,10.845,16.384,,4700.0,21.622,,,yemen,2006
1450,10700.0,5900.0,-6.9670000000000005,-1.508,,-10.774000000000001,85.914,971.326,3.338,21.651,1281.06,10.227,8.052999999999999,205.795,7.905,17.194000000000003,,4800.0,22.29,,,yemen,2007
1451,11000.0,6000.0,-4.65,-1.251,,-2.6069999999999998,90.795,1171.1689999999999,3.648,26.910999999999998,1542.112,10.765999999999998,8.131,244.847,18.976,15.415999999999999,,5000.0,22.978,,,yemen,2008
1452,11000.0,6000.0,-10.057,-2.5269999999999997,,0.7020000000000001,95.021,1060.9260000000002,3.866,25.13,1407.8670000000002,3.488,0.23600000000000002,253.845,3.675,13.545,,5000.0,23.686999999999998,,,yemen,2009
1453,4000.0,2000.0,-3.411,-1.054,,4.226,103.59,1266.787,7.702000000000001,30.906999999999996,1740.3529999999998,8.25,-6.999,282.212,11.175,11.661,,2000.0,24.398000000000003,,,yemen,2010
1454,4000.0,2000.0,-3.0010000000000003,-0.982,,-17.714000000000002,92.285,1302.302,-12.715,32.726,2055.594,2.5,-15.720999999999998,337.36699999999996,19.544,5.501,,2000.0,25.13,,,yemen,2011
1455,4100.0,2100.0,-1.7080000000000002,-0.605,,-11.614,96.19,1367.715,2.3930000000000002,35.400999999999996,2176.734,6.996,23.078000000000003,370.716,9.885,8.704,,2000.0,25.884,,,yemen,2012
1456,1806625.0,286400.0,11.05,84.38799999999999,,8.488,2314.041,5333.130999999999,6.388,763.704,64.68,30.544,18.274,572.073,12.683,19.494,,1520225.0,143.2,,7.6,russia,2005
1457,2244840.0,333600.0,9.325,92.316,,8.112,2579.617,6932.297,8.152999999999999,989.932,74.491,30.445999999999998,20.932,627.442,9.679,21.12,,1911240.0,142.8,,7.2,russia,2006
1458,2898032.0,383112.0,5.489,71.346,,6.952000000000001,2874.289,9101.561,8.535,1299.703,84.775,30.85,25.924,683.957,9.007,25.36,,2514920.0,142.8,,6.1,russia,2007
1459,3222346.0,324887.0,6.257999999999999,103.936,,3.0,3084.466,11638.725,5.247999999999999,1660.846,100.0,30.339000000000002,14.408,780.448,14.107999999999999,24.081,,2897459.0,142.7,,6.3,russia,2008
1460,1597457.0,131715.0,4.121,50.385,,-12.745999999999999,2865.474,8561.942,-7.8,1222.645,101.971,21.256999999999998,-28.655,871.403,11.654000000000002,17.136,,1465742.0,142.8,,8.4,russia,2009
1461,2107135.0,194341.0,4.423,67.45100000000001,,5.649,3031.006,10671.206,4.5,1524.915,116.441,26.135,24.923000000000002,931.1260000000001,6.854,21.711,,1912794.0,142.9,,7.3,russia,2010
1462,2901612.0,247924.0,5.107,97.274,,6.907,3226.599,13320.212,4.3,1904.79,134.92600000000002,29.516,17.349,1009.7389999999999,8.443,24.409000000000002,,2653688.0,143.0,,6.5,russia,2011
1463,3141551.0,386167.0,3.533,71.282,,4.673,3396.205,14078.638,3.4,2017.469,145.064,27.123,10.434000000000001,1060.912,5.0680000000000005,23.589000000000002,,2755384.0,143.3,,5.5,russia,2012
1464,20000.0,2000.0,9.245,1.476,,13.308,34.482,21739.303,6.769,15.965,81.388,35.967,9.69,98.0,2.6180000000000003,26.736,,18000.0,0.7340000000000001,,,bahrain,2005
1465,23000.0,5000.0,11.828,2.188,,7.359,37.84,24698.107999999997,6.468999999999999,18.500999999999998,88.585,42.207,-0.245,100.0,2.041,30.386999999999997,,18000.0,0.7490000000000001,,,bahrain,2006
1466,25000.0,5000.0,13.380999999999998,2.907,,2.117,42.068999999999996,28433.634,8.292,21.725,96.057,48.093,-5.495,103.25200000000001,3.252,34.713,,20000.0,0.764,,5.6,bahrain,2007
1467,36000.0,6000.0,8.777999999999999,2.256,,4.824,45.568999999999996,32983.015,6.237,25.705,106.98299999999999,43.949,19.817999999999998,106.9,3.533,35.171,,30000.0,0.779,,3.7,bahrain,2008
1468,35000.0,10000.0,2.4419999999999997,0.56,,-12.92,47.083999999999996,22072.412999999997,2.545,22.933000000000003,93.07700000000001,28.585,-25.164,109.87799999999999,2.785,26.143,,25000.0,1.0390000000000001,,4.0,bahrain,2009
1469,25000.0,5000.0,3.0,0.7709999999999999,,1.325,49.726000000000006,23233.199,4.337,25.708000000000002,100.0,30.28,6.2829999999999995,112.042,1.97,27.285999999999998,,20000.0,1.107,,3.6,bahrain,2010
1470,35000.0,5000.0,11.183,3.247,,8.672,51.818000000000005,25728.171000000002,2.1,29.038,110.63,27.534000000000002,-1.354,111.57700000000001,-0.415,16.355,,30000.0,1.129,,4.0,bahrain,2011
1471,42000.0,7000.0,7.245,2.221,,0.39,54.523,26632.408,3.363,30.66,113.008,27.354,0.377,114.71700000000001,2.8139999999999996,20.108,,35000.0,1.151,,3.9,bahrain,2012
1480,1131768.0,417758.0,-1.034,-8.956,,6.768,1475.1170000000002,8188.693,3.033,866.346,84.596,21.266,8.479,78.661,3.99,22.3,,714010.0,105.79799999999999,,3.593,mexico,2005
1481,1139718.0,458772.0,-0.8059999999999999,-7.795,,10.956,1596.486,9015.93,5.001,966.867,89.926,22.663,10.488,81.51899999999999,3.633,23.469,,680946.0,107.24,,3.593,mexico,2006
1482,1099866.0,458472.0,-1.405,-14.658,,5.778,1690.566,9572.976,3.148,1043.472,94.339,21.987,5.314,84.755,3.969,23.392,,641394.0,109.00200000000001,,3.715,mexico,2007
1483,1025520.0,436475.0,-1.817,-20.015,,0.513,1747.866,9939.936,1.4,1101.274,100.0,22.619,3.605,89.102,5.129,24.436,,589045.0,110.79299999999999,,3.9730000000000003,mexico,2008
1484,754918.0,315798.0,-0.9109999999999999,-8.152000000000001,,-13.525,1678.36,7947.115,-4.7,894.95,103.537,21.996,-16.55,93.821,5.296,22.906999999999996,,439120.0,112.613,,5.457000000000001,mexico,2009
1485,820406.0,316658.0,-0.37,-3.886,,21.642,1785.682,9196.892,5.11,1051.128,108.181,21.686,20.298,97.719,4.155,22.055999999999997,,503748.0,114.292,,5.372999999999999,mexico,2010
1486,905886.0,313785.0,-1.072,-12.556,,7.547000000000001,1896.2579999999998,10123.928,4.045,1171.185,113.90100000000001,21.188000000000002,8.199,101.04700000000001,3.405,22.26,,592101.0,115.685,,5.223,mexico,2011
1487,987747.0,338414.0,-1.27,-15.058,,3.457,2007.19,10129.415,3.983,1185.6989999999998,117.556,21.855,4.375,105.20200000000001,4.112,23.125,,649333.0,117.055,,4.957,mexico,2012
1496,1440455.0,333592.0,-1.187,-9.902000000000001,,17.777,3339.652,748.85,9.285,834.2180000000001,104.23700000000001,33.463,15.19,117.15299999999999,4.4110000000000005,34.65,,1106863.0,1114.0,,,india,2005
1497,1750892.0,439519.0,-1.008,-9.565,,16.018,3761.1609999999996,839.927,9.264,949.118,110.932,34.650999999999996,10.526,125.303,6.957000000000001,35.659,,1311373.0,1130.0,,,india,2006
1498,1993721.0,481909.0,-1.271,-15.735999999999999,,18.652,4239.698,1080.6960000000001,9.801,1238.478,117.31700000000001,36.843,19.434,132.73,5.9270000000000005,38.114000000000004,,1511812.0,1146.0,,,india,2007
1499,1983071.0,437657.0,-2.282,-27.913,,6.718999999999999,4491.067,1052.673,3.891,1223.2060000000001,127.48200000000001,32.023,7.375,144.937,9.197000000000001,34.305,,1545414.0,1162.0,,,india,2008
1500,2266269.0,449391.0,-2.7969999999999997,-38.181999999999995,,-2.622,4908.9,1158.906,8.48,1365.3429999999998,135.213,33.684,6.54,160.321,10.614,36.48,,1816878.0,1178.131,,,india,2009
1501,3040390.0,653193.0,-2.6889999999999996,-45.946000000000005,,26.613000000000003,5478.682,1430.193,10.26,1708.5410000000002,147.36,33.813,14.557,175.547,9.497,36.501999999999995,,2387197.0,1194.623,,,india,2010
1502,3287737.0,777424.0,-4.157,-78.154,,8.912,5962.976,1552.545,6.638,1880.102,159.944,31.368000000000002,7.955,192.176,9.472999999999999,35.525,,2510313.0,1210.98,,,india,2011
1503,3576756.0,803240.0,-4.743,-88.163,,1.531,6357.536,1514.634,4.736000000000001,1858.7479999999998,171.416,29.956,1.933,211.796,10.209,34.699,,2773516.0,1227.193,,,india,2012
1520,13000.0,4000.0,1.442,0.436,,-3.1710000000000003,93.277,3115.406,9.406,30.21,62.506,27.956999999999997,-0.9229999999999999,100.0,10.335999999999999,26.516,,9000.0,9.697000000000001,,1.704,belarus,2005
1521,18000.0,5000.0,-3.9189999999999996,-1.4480000000000002,,8.131,105.742,3838.195,9.984,36.961999999999996,69.234,29.570999999999998,21.644000000000002,106.992,6.992000000000001,33.49,,13000.0,9.63,,1.416,belarus,2006
1522,27000.0,7000.0,-6.7139999999999995,-3.04,,5.419,117.98700000000001,4726.563,8.687999999999999,45.276,78.083,29.22,7.315,116.01,8.429,35.934,,20000.0,9.579,,1.064,belarus,2007
1523,32000.0,10000.0,-8.211,-4.988,,2.83,132.684,6366.818,10.293,60.751999999999995,94.568,31.031,16.508,133.21200000000002,14.828,39.242,,22000.0,9.542,,0.9390000000000001,belarus,2008
1524,17000.0,5000.0,-12.554,-6.178,,-8.72,133.88299999999998,5172.236,0.14300000000000002,49.208999999999996,100.0,26.414,-9.125,150.464,12.95,38.969,,12000.0,9.514,,0.9009999999999999,belarus,2009
1525,19000.0,4000.0,-14.99,-8.277999999999999,,7.669,146.00799999999998,5812.73,7.7410000000000005,55.221000000000004,111.071,27.355,12.225,162.114,7.742999999999999,42.345,,15000.0,9.5,,0.833,belarus,2010
1526,20000.0,5000.0,-8.458,-5.052,,30.4,157.284,6300.453,5.544,59.735,190.132,31.026,18.5,248.403,53.228,39.484,,15000.0,9.481,,0.672,belarus,2011
1527,24500.0,4500.0,-2.891,-1.839,,10.783,162.88,6721.125,1.7309999999999999,63.615,333.564,31.646,3.516,395.50300000000004,59.218,34.537,,20000.0,9.465,,0.619,belarus,2012
1528,4000.0,1000.0,-2.504,-0.251,,12.194,32.718,353.134,10.007,10.04,120.68,19.055999999999997,9.378,96.919,8.602,21.56,,3000.0,28.430999999999997,,,uganda,2005
1529,4500.0,1000.0,-3.989,-0.439,,12.162,36.101,374.904,7.0489999999999995,11.011,127.162,16.737000000000002,6.11,103.90100000000001,7.205,20.726,,3500.0,29.37,,,uganda,2006
1530,4000.0,1000.0,-5.013,-0.679,,20.703000000000003,40.05,446.564,8.064,13.549000000000001,136.257,17.968,12.493,110.212,6.0729999999999995,22.980999999999998,,3000.0,30.34,,,uganda,2007
1531,3500.0,500.0,-8.509,-1.3940000000000001,,14.913,45.093999999999994,522.582,10.427999999999999,16.377,148.887,11.894,30.979,123.48299999999999,12.040999999999999,20.404,,3000.0,31.339000000000002,,,uganda,2008
1532,3500.0,500.0,-7.143,-1.182,,6.07,47.315,511.184,4.1339999999999995,16.546,170.479,14.887,11.327,139.626,13.074000000000002,22.03,,3000.0,32.368,,,uganda,2009
1533,3500.0,500.0,-10.767000000000001,-1.85,,-12.216,50.861000000000004,514.018,6.196000000000001,17.180999999999997,178.767,12.298,-10.356,145.173,3.972,23.064,,3000.0,33.425,,,uganda,2010
1534,4000.0,1000.0,-12.299000000000001,-2.24,,-7.0360000000000005,55.119,527.741,6.181,18.212,206.75400000000002,12.714,1.841,172.287,18.677,25.013,,3000.0,34.509,,,uganda,2011
1535,4000.0,1000.0,-9.458,-2.009,,20.415,57.666000000000004,595.888,2.7760000000000002,21.241999999999997,232.951,15.755,5.9079999999999995,196.43599999999998,14.017000000000001,25.214000000000002,,3000.0,35.648,,,uganda,2012
1536,1000.0,500.0,-4.906000000000001,-0.055,,20.589000000000002,4.811,149.149,4.371,1.117,100.01299999999999,15.094000000000001,56.443000000000005,41.736000000000004,1.075,17.848,,500.0,7.4910000000000005,,,burundi,2005
1537,1000.0,500.0,-21.464000000000002,-0.273,,-10.499,5.227,166.657,5.414,1.273,102.845,-1.464,17.182000000000002,45.493,9.001,18.090999999999998,,500.0,7.641,,,burundi,2006
1538,1100.0,500.0,-5.358,-0.073,,16.298,5.551,174.016,3.44,1.3559999999999999,111.366,14.642000000000001,-29.554000000000002,52.178000000000004,14.694,18.364,,600.0,7.794,,,burundi,2007
1539,1000.0,300.0,-0.975,-0.016,,55.185,5.938,201.97,4.907,1.6119999999999999,138.275,19.025,15.706,65.574,25.674,18.797,,700.0,7.981,,,burundi,2008
1540,1000.0,300.0,1.7180000000000002,0.03,,-20.002,6.21,217.263,3.803,1.775,152.24,21.718000000000004,5.07,68.609,4.629,18.993,,700.0,8.172,,,burundi,2009
1541,600.0,300.0,-12.202,-0.248,,34.065,6.604,242.84,5.053,2.032,165.942,7.797999999999999,161.42700000000002,71.40899999999999,4.082,19.16,,300.0,8.368,,,burundi,2010
1542,500.0,300.0,-13.616,-0.32299999999999995,,18.558,7.022,276.688,4.19,2.371,190.40200000000002,6.3839999999999995,-19.509,82.01700000000001,14.855,19.331,,200.0,8.568999999999999,,,burundi,2011
1543,510.0,300.0,-17.262999999999998,-0.433,,14.87,7.436,286.043,4.018,2.51,221.65599999999998,2.737,10.966,91.728,11.841,19.475,,210.0,8.775,,,burundi,2012
1544,6000.0,4000.0,-1.169,-0.252,,15.700999999999999,72.753,638.485,5.489,21.583000000000002,66.628,16.757,14.732999999999999,133.89,7.8229999999999995,17.926,,2000.0,33.803000000000004,,,kenya,2005
1545,5000.0,2000.0,-1.9680000000000002,-0.51,,-0.071,79.202,746.575,5.62,25.934,72.33800000000001,16.132,10.11,141.97799999999998,6.041,18.1,,3000.0,34.738,,,kenya,2006
1546,7000.0,5000.0,-3.199,-1.032,,17.124000000000002,87.78,903.69,7.957000000000001,32.26,77.821,14.513,17.3,148.033,4.265,17.668,,2000.0,35.698,,,kenya,2007
1547,7000.0,5000.0,-5.428,-1.983,,3.747,89.17299999999999,995.633,-0.36700000000000005,36.525,90.874,12.161,0.221,170.388,15.100999999999999,17.48,,2000.0,36.686,,,kenya,2008
1548,8000.0,3000.0,-4.577,-1.689,,-6.257999999999999,92.20700000000001,978.448,2.623,36.887,100.0,13.036,13.55,188.36700000000002,10.552,17.459,,5000.0,37.7,,,kenya,2009
1549,6000.0,2000.0,-5.888999999999999,-2.369,,8.796,101.383,1044.7060000000001,8.624,40.221,102.821,11.739,29.415,196.484,4.309,17.628,,4000.0,38.5,,,kenya,2010
1550,6000.0,2000.0,-8.911,-3.83,,-1.899,111.31,1088.28,7.571000000000001,42.986999999999995,114.507,9.429,6.1739999999999995,224.03599999999997,14.022,18.34,,4000.0,39.5,,,kenya,2011
1551,7000.0,2000.0,-8.443,-4.253,,13.812000000000001,118.525,1237.503,4.604,50.36600000000001,122.075,10.69,11.832,245.046,9.378,19.137999999999998,,5000.0,40.7,,,kenya,2012
1552,18532.0,5627.0,16.294,1.6340000000000001,,18.191,19.095,5346.026,4.558,10.027000000000001,93.046,42.43600000000001,-4.936,146.054,8.61,27.15,,12905.0,1.876,,,botswana,2005
1553,17639.0,4566.0,19.254,1.9569999999999999,,3.133,21.248,5347.446,7.959,10.165,100.374,44.255,0.044000000000000004,162.928,11.552999999999999,25.905,,13073.0,1.901,,,botswana,2006
1554,23378.0,6840.0,14.966,1.6380000000000001,,8.481,23.706999999999997,5676.779,8.682,10.942,104.928,47.845,24.956,174.459,7.077000000000001,30.793000000000003,,16538.0,1.9280000000000002,,,botswana,2007
1555,24500.0,6300.0,-0.013000000000000001,-0.001,,-2.479,25.115,5727.725,3.9010000000000002,11.197000000000001,114.09299999999999,34.742,17.543,196.481,12.623,34.388000000000005,,18200.0,1.955,,,botswana,2008
1556,25400.0,5300.0,-11.16,-1.133,,-37.67,23.322,5125.1720000000005,-7.84,10.156,118.00399999999999,27.639,-10.884,212.412,8.107999999999999,37.888000000000005,,20100.0,1.982,,,botswana,2009
1557,28000.0,5800.0,-5.9670000000000005,-0.821,,16.022000000000002,25.635,6853.67,8.593,13.755,140.334,29.941,6.481,227.174,6.95,35.353,,22200.0,2.0069999999999997,,,botswana,2010
1558,30100.0,5600.0,-0.66,-0.10099999999999999,,27.546999999999997,27.781999999999996,7550.724,6.183,15.334000000000001,147.988,38.486,19.224,246.40200000000002,8.464,38.725,,24500.0,2.031,,,botswana,2011
1559,31700.0,5800.0,-3.7739999999999996,-0.5489999999999999,,-8.754,29.485,7081.74,4.257,14.552,150.34799999999998,34.545,12.485999999999999,264.96299999999997,7.5329999999999995,39.195,,25900.0,2.055,,,botswana,2012
1560,2495436.0,251328.0,-0.8370000000000001,-14.985,22.570999999999998,3.43,1845.662,30918.103,0.9309999999999999,1789.378,100.0,20.055999999999997,3.485,100.0,2.206,20.893,1.178,2244108.0,57.875,,7.692,italy,2005
1561,2606375.0,270913.0,-1.4669999999999999,-27.511,22.986,8.423,1944.2060000000001,32287.047000000002,2.199,1874.7220000000002,101.708,20.338,7.904,102.21700000000001,2.217,21.805999999999997,2.609,2335462.0,58.06399999999999,,6.7829999999999995,italy,2006
1562,2777175.0,283060.0,-1.294,-27.557,23.219,6.247000000000001,2029.5320000000002,36587.144,1.683,2130.241,104.12200000000001,20.822,5.222,104.3,2.0380000000000003,22.116,3.4160000000000004,2494115.0,58.224,,6.1,italy,2007
1563,2421918.0,260559.0,-2.843,-65.914,23.394000000000002,-2.8280000000000003,2045.4170000000001,39523.422,-1.156,2318.1620000000003,106.76,18.795,-2.9560000000000004,107.95,3.5,21.639,1.889,2161359.0,58.653,,6.7829999999999995,italy,2008
1564,2357443.0,197978.0,-1.9369999999999998,-41.008,23.02,-17.506,1947.713,35874.682,-5.494,2116.627,108.99,16.914,-13.370999999999999,108.775,0.764,18.851,-3.448,2159465.0,59.001000000000005,,7.808,italy,2009
1565,2164153.0,202573.0,-3.4160000000000004,-70.34,22.873,11.357000000000001,2005.486,34789.377,1.723,2059.188,109.413,16.635,12.572000000000001,110.55799999999999,1.639,20.051,-1.631,1961580.0,59.19,,8.417,italy,2010
1566,1942949.0,193209.0,-2.986,-65.633,22.965,6.228,2056.0860000000002,37031.279,0.45,2198.35,110.89299999999999,16.788,0.782,113.76700000000001,2.9019999999999997,19.774,-1.305,1749740.0,59.365,,8.417,italy,2011
1567,1534889.0,131984.0,-0.29600000000000004,-5.961,22.905,2.138,2043.4460000000001,33915.439,-2.3680000000000003,2014.381,112.645,17.715999999999998,-7.047999999999999,117.525,3.304,18.012,-2.81,1402905.0,59.394,,10.675,italy,2012
1568,617406.0,197538.0,-3.469,-8.566,,8.568,450.08099999999996,5183.691,5.277,246.951,100.0,14.489,10.879000000000001,128.0,3.3930000000000002,17.958,,419868.0,47.64,,24.65,south africa,2005
1569,714315.0,232757.0,-5.307,-13.860999999999999,,7.462999999999999,489.907,5410.733,5.604,261.176,106.52799999999999,14.382,18.261,134.0,4.688,19.689,,481558.0,48.27,,23.55,south africa,2006
1570,676108.0,241455.0,-6.971,-19.924,,6.5520000000000005,530.846,5843.481,5.547999999999999,285.805,115.134,14.269,8.986,143.5,7.09,21.24,,434653.0,48.91,,23.0,south africa,2007
1571,533387.0,204125.0,-7.1739999999999995,-19.617,,1.754,560.864,5517.495,3.622,273.453,124.352,15.532,1.5130000000000001,160.055,11.536,22.705,,329262.0,49.56100000000001,,22.525,south africa,2008
1572,395222.0,137093.0,-4.031000000000001,-11.504000000000001,,-19.532,556.498,5682.965,-1.526,285.416,134.763,15.499,-17.391,171.467,7.13,19.53,,258129.0,50.223,,23.7,south africa,2009
1573,492907.0,155777.0,-1.9680000000000002,-7.186,,8.998,580.985,7174.738,3.14,365.165,145.077,17.089000000000002,10.97,178.767,4.257,19.057000000000002,,337130.0,50.896,,24.875,south africa,2010
1574,572241.0,175949.0,-2.322,-9.388,,6.775,614.321,7839.134,3.5989999999999998,404.343,153.599,16.771,9.988,187.706,5.0,19.093,,396292.0,51.58,,24.8,south africa,2011
